sample_id,condition,k_irrelevant,image_path,contact_sheet_path,gt_bbox,gt_crop_position,question,options_shuffled,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,num_evidence_crops,seed,inference_time_sec,error
direct_attributes/sa_11370,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11370.jpg,outputs/contact_sheets/direct_attributes__sa_11370/gt_plus_4_irrelevant.jpg,"[980.0, 613.0, 12.0, 43.0]",1,What is the color of the earring?,"[""The color of the earring is pink."", ""The color of the earring is red."", ""The color of the earring is blue."", ""The color of the earring is silver.""]",C,The color of the earring is blue.,(D),D,The color of the earring is silver.,False,5,42,1.2486,
direct_attributes/sa_11370,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11370.jpg,outputs/contact_sheets/direct_attributes__sa_11370/gt_plus_8_irrelevant.jpg,"[980.0, 613.0, 12.0, 43.0]",3,What is the color of the earring?,"[""The color of the earring is pink."", ""The color of the earring is red."", ""The color of the earring is blue."", ""The color of the earring is silver.""]",C,The color of the earring is blue.,(D),D,The color of the earring is silver.,False,9,42,1.2454,
direct_attributes/sa_11405,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11405.jpg,outputs/contact_sheets/direct_attributes__sa_11405/original_only.jpg,"[1415.0, 1045.0, 39.0, 15.0]",,What is the color of the watchband?,"[""The color of the watchband is black."", ""The color of the watchband is blue."", ""The color of the watchband is purple."", ""The color of the watchband is red.""]",C,The color of the watchband is purple.,(A),A,The color of the watchband is black.,False,0,42,0.8445,
direct_attributes/sa_11405,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11405.jpg,outputs/contact_sheets/direct_attributes__sa_11405/gt_crop_only.jpg,"[1415.0, 1045.0, 39.0, 15.0]",1,What is the color of the watchband?,"[""The color of the watchband is black."", ""The color of the watchband is blue."", ""The color of the watchband is purple."", ""The color of the watchband is red.""]",C,The color of the watchband is purple.,A,A,The color of the watchband is black.,False,1,42,1.0177,
direct_attributes/sa_11405,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11405.jpg,outputs/contact_sheets/direct_attributes__sa_11405/gt_plus_1_irrelevant.jpg,"[1415.0, 1045.0, 39.0, 15.0]",2,What is the color of the watchband?,"[""The color of the watchband is black."", ""The color of the watchband is blue."", ""The color of the watchband is purple."", ""The color of the watchband is red.""]",C,The color of the watchband is purple.,A,A,The color of the watchband is black.,False,2,42,1.0159,
direct_attributes/sa_11405,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11405.jpg,outputs/contact_sheets/direct_attributes__sa_11405/gt_plus_4_irrelevant.jpg,"[1415.0, 1045.0, 39.0, 15.0]",2,What is the color of the watchband?,"[""The color of the watchband is black."", ""The color of the watchband is blue."", ""The color of the watchband is purple."", ""The color of the watchband is red.""]",C,The color of the watchband is purple.,(A),A,The color of the watchband is black.,False,5,42,1.2445,
direct_attributes/sa_11405,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11405.jpg,outputs/contact_sheets/direct_attributes__sa_11405/gt_plus_8_irrelevant.jpg,"[1415.0, 1045.0, 39.0, 15.0]",1,What is the color of the watchband?,"[""The color of the watchband is black."", ""The color of the watchband is blue."", ""The color of the watchband is purple."", ""The color of the watchband is red.""]",C,The color of the watchband is purple.,A,A,The color of the watchband is black.,False,9,42,1.2126,
direct_attributes/sa_11528,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11528.jpg,outputs/contact_sheets/direct_attributes__sa_11528/original_only.jpg,"[170.0, 1318.0, 19.0, 32.0]",,What is the color of the woman's bikini?,"[""The color of the woman's bikini is white."", ""The color of the woman's bikini is black."", ""The color of the woman's bikini is yellow."", ""The color of the woman's bikini is red.""]",B,The color of the woman's bikini is black.,A,A,The color of the woman's bikini is white.,False,0,42,0.8214,
direct_attributes/sa_11528,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11528.jpg,outputs/contact_sheets/direct_attributes__sa_11528/gt_crop_only.jpg,"[170.0, 1318.0, 19.0, 32.0]",1,What is the color of the woman's bikini?,"[""The color of the woman's bikini is white."", ""The color of the woman's bikini is black."", ""The color of the woman's bikini is yellow."", ""The color of the woman's bikini is red.""]",B,The color of the woman's bikini is black.,(A),A,The color of the woman's bikini is white.,False,1,42,1.0552,
direct_attributes/sa_11528,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11528.jpg,outputs/contact_sheets/direct_attributes__sa_11528/gt_plus_1_irrelevant.jpg,"[170.0, 1318.0, 19.0, 32.0]",2,What is the color of the woman's bikini?,"[""The color of the woman's bikini is white."", ""The color of the woman's bikini is black."", ""The color of the woman's bikini is yellow."", ""The color of the woman's bikini is red.""]",B,The color of the woman's bikini is black.,(A),A,The color of the woman's bikini is white.,False,2,42,1.0566,
direct_attributes/sa_11528,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11528.jpg,outputs/contact_sheets/direct_attributes__sa_11528/gt_plus_4_irrelevant.jpg,"[170.0, 1318.0, 19.0, 32.0]",3,What is the color of the woman's bikini?,"[""The color of the woman's bikini is white."", ""The color of the woman's bikini is black."", ""The color of the woman's bikini is yellow."", ""The color of the woman's bikini is red.""]",B,The color of the woman's bikini is black.,(A),A,The color of the woman's bikini is white.,False,5,42,1.2464,
direct_attributes/sa_11528,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_11528.jpg,outputs/contact_sheets/direct_attributes__sa_11528/gt_plus_8_irrelevant.jpg,"[170.0, 1318.0, 19.0, 32.0]",3,What is the color of the woman's bikini?,"[""The color of the woman's bikini is white."", ""The color of the woman's bikini is black."", ""The color of the woman's bikini is yellow."", ""The color of the woman's bikini is red.""]",B,The color of the woman's bikini is black.,(A),A,The color of the woman's bikini is white.,False,9,42,1.2423,
direct_attributes/sa_1244,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_1244.jpg,outputs/contact_sheets/direct_attributes__sa_1244/original_only.jpg,"[1929.0, 811.0, 105.0, 52.0]",,What is the color of the apples?,"[""The color of the apples is green."", ""The color of the apples is dark red."", ""The color of the apples is red."", ""The color of the apples is yellow.""]",A,The color of the apples is green.,(A),A,The color of the apples is green.,True,0,42,0.8440,
direct_attributes/sa_1244,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_1244.jpg,outputs/contact_sheets/direct_attributes__sa_1244/gt_crop_only.jpg,"[1929.0, 811.0, 105.0, 52.0]",1,What is the color of the apples?,"[""The color of the apples is green."", ""The color of the apples is dark red."", ""The color of the apples is red."", ""The color of the apples is yellow.""]",A,The color of the apples is green.,(A),A,The color of the apples is green.,True,1,42,1.0494,
direct_attributes/sa_1244,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_1244.jpg,outputs/contact_sheets/direct_attributes__sa_1244/gt_plus_1_irrelevant.jpg,"[1929.0, 811.0, 105.0, 52.0]",1,What is the color of the apples?,"[""The color of the apples is green."", ""The color of the apples is dark red."", ""The color of the apples is red."", ""The color of the apples is yellow.""]",A,The color of the apples is green.,(A),A,The color of the apples is green.,True,2,42,1.0514,
direct_attributes/sa_1244,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_1244.jpg,outputs/contact_sheets/direct_attributes__sa_1244/gt_plus_4_irrelevant.jpg,"[1929.0, 811.0, 105.0, 52.0]",4,What is the color of the apples?,"[""The color of the apples is green."", ""The color of the apples is dark red."", ""The color of the apples is red."", ""The color of the apples is yellow.""]",A,The color of the apples is green.,(A),A,The color of the apples is green.,True,5,42,1.2432,
direct_attributes/sa_1244,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_1244.jpg,outputs/contact_sheets/direct_attributes__sa_1244/gt_plus_8_irrelevant.jpg,"[1929.0, 811.0, 105.0, 52.0]",5,What is the color of the apples?,"[""The color of the apples is green."", ""The color of the apples is dark red."", ""The color of the apples is red."", ""The color of the apples is yellow.""]",A,The color of the apples is green.,(A),A,The color of the apples is green.,True,9,42,1.2535,
direct_attributes/sa_13337,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_13337.jpg,outputs/contact_sheets/direct_attributes__sa_13337/original_only.jpg,"[500.0, 1276.0, 19.0, 14.0]",,What is the color of the man's cap?,"[""The color of the man's cap is black."", ""The color of the man's cap is red."", ""The color of the man's cap is green."", ""The color of the man's cap is white.""]",A,The color of the man's cap is black.,A,A,The color of the man's cap is black.,True,0,42,0.8101,
direct_attributes/sa_13337,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_13337.jpg,outputs/contact_sheets/direct_attributes__sa_13337/gt_crop_only.jpg,"[500.0, 1276.0, 19.0, 14.0]",1,What is the color of the man's cap?,"[""The color of the man's cap is black."", ""The color of the man's cap is red."", ""The color of the man's cap is green."", ""The color of the man's cap is white.""]",A,The color of the man's cap is black.,(A),A,The color of the man's cap is black.,True,1,42,1.0607,
direct_attributes/sa_13337,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_13337.jpg,outputs/contact_sheets/direct_attributes__sa_13337/gt_plus_1_irrelevant.jpg,"[500.0, 1276.0, 19.0, 14.0]",2,What is the color of the man's cap?,"[""The color of the man's cap is black."", ""The color of the man's cap is red."", ""The color of the man's cap is green."", ""The color of the man's cap is white.""]",A,The color of the man's cap is black.,A,A,The color of the man's cap is black.,True,2,42,1.0245,
direct_attributes/sa_13337,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_13337.jpg,outputs/contact_sheets/direct_attributes__sa_13337/gt_plus_4_irrelevant.jpg,"[500.0, 1276.0, 19.0, 14.0]",4,What is the color of the man's cap?,"[""The color of the man's cap is black."", ""The color of the man's cap is red."", ""The color of the man's cap is green."", ""The color of the man's cap is white.""]",A,The color of the man's cap is black.,(A),A,The color of the man's cap is black.,True,5,42,1.2443,
direct_attributes/sa_13337,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_13337.jpg,outputs/contact_sheets/direct_attributes__sa_13337/gt_plus_8_irrelevant.jpg,"[500.0, 1276.0, 19.0, 14.0]",9,What is the color of the man's cap?,"[""The color of the man's cap is black."", ""The color of the man's cap is red."", ""The color of the man's cap is green."", ""The color of the man's cap is white.""]",A,The color of the man's cap is black.,(D),D,The color of the man's cap is white.,False,9,42,1.2440,
direct_attributes/sa_16306,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16306.jpg,outputs/contact_sheets/direct_attributes__sa_16306/original_only.jpg,"[1372.0, 832.0, 44.0, 29.0]",,What is the color of the clock?,"[""The color of the clock is black."", ""The color of the clock is red."", ""The color of the clock is yellow."", ""The color of the clock is green.""]",D,The color of the clock is green.,B,B,The color of the clock is red.,False,0,42,0.8164,
direct_attributes/sa_16306,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16306.jpg,outputs/contact_sheets/direct_attributes__sa_16306/gt_crop_only.jpg,"[1372.0, 832.0, 44.0, 29.0]",1,What is the color of the clock?,"[""The color of the clock is black."", ""The color of the clock is red."", ""The color of the clock is yellow."", ""The color of the clock is green.""]",D,The color of the clock is green.,(D),D,The color of the clock is green.,True,1,42,1.0584,
direct_attributes/sa_16306,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16306.jpg,outputs/contact_sheets/direct_attributes__sa_16306/gt_plus_1_irrelevant.jpg,"[1372.0, 832.0, 44.0, 29.0]",2,What is the color of the clock?,"[""The color of the clock is black."", ""The color of the clock is red."", ""The color of the clock is yellow."", ""The color of the clock is green.""]",D,The color of the clock is green.,(C),C,The color of the clock is yellow.,False,2,42,1.0524,
direct_attributes/sa_16306,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16306.jpg,outputs/contact_sheets/direct_attributes__sa_16306/gt_plus_4_irrelevant.jpg,"[1372.0, 832.0, 44.0, 29.0]",1,What is the color of the clock?,"[""The color of the clock is black."", ""The color of the clock is red."", ""The color of the clock is yellow."", ""The color of the clock is green.""]",D,The color of the clock is green.,(A),A,The color of the clock is black.,False,5,42,1.2455,
direct_attributes/sa_16306,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16306.jpg,outputs/contact_sheets/direct_attributes__sa_16306/gt_plus_8_irrelevant.jpg,"[1372.0, 832.0, 44.0, 29.0]",8,What is the color of the clock?,"[""The color of the clock is black."", ""The color of the clock is red."", ""The color of the clock is yellow."", ""The color of the clock is green.""]",D,The color of the clock is green.,(D),D,The color of the clock is green.,True,9,42,1.2431,
direct_attributes/sa_16825,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16825.jpg,outputs/contact_sheets/direct_attributes__sa_16825/original_only.jpg,"[182.0, 1295.0, 26.0, 69.0]",,What is the color of the messenger bag?,"[""The color of the messenger bag is black."", ""The color of the messenger bag is brown."", ""The color of the messenger bag is white."", ""The color of the messenger bag is red.""]",A,The color of the messenger bag is black.,(A),A,The color of the messenger bag is black.,True,0,42,0.8469,
direct_attributes/sa_16825,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16825.jpg,outputs/contact_sheets/direct_attributes__sa_16825/gt_crop_only.jpg,"[182.0, 1295.0, 26.0, 69.0]",1,What is the color of the messenger bag?,"[""The color of the messenger bag is black."", ""The color of the messenger bag is brown."", ""The color of the messenger bag is white."", ""The color of the messenger bag is red.""]",A,The color of the messenger bag is black.,A,A,The color of the messenger bag is black.,True,1,42,1.0173,
direct_attributes/sa_16825,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16825.jpg,outputs/contact_sheets/direct_attributes__sa_16825/gt_plus_1_irrelevant.jpg,"[182.0, 1295.0, 26.0, 69.0]",1,What is the color of the messenger bag?,"[""The color of the messenger bag is black."", ""The color of the messenger bag is brown."", ""The color of the messenger bag is white."", ""The color of the messenger bag is red.""]",A,The color of the messenger bag is black.,A,A,The color of the messenger bag is black.,True,2,42,1.0177,
direct_attributes/sa_16825,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/direct_attributes/sa_16825.jpg,outputs/contact_sheets/direct_attributes__sa_16825/gt_plus_4_irrelevant.jpg,"[182.0, 1295.0, 26.0, 69.0]",2,What is the color of the messenger bag?,"[""The color of the messenger bag is black."", ""The color of the messenger bag is brown."", ""The color of the messenger bag is white."", ""The color of the messenger bag is red.""]",A,The color of the messenger bag is black.,A,A,The color of the messenger bag is black.,True,5,42,1.2088,
