sample_id,category,condition,k_irrelevant,valid,suspicious,pred_answer_letter,raw_output_token_count,raw_output_char_count,max_new_tokens,output_near_max_new_tokens,contact_sheet_width,contact_sheet_height,processed_image_width,processed_image_height,text_input_token_count,total_model_input_length,estimated_visual_token_count,num_images
relative_position/sa_64142,relative_position,gt_plus_8_irrelevant,8,True,False,A,2,3,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_64257,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_64257,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_64257,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_64257,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_64257,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_64554,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_64554,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_64554,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_64554,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_64554,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_6531,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,35,1090,4212,1
relative_position/sa_6531,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_6531,relative_position,gt_plus_1_irrelevant,1,True,False,B,2,3,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_6531,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_6531,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_65606,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_65606,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_65606,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_65606,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_65606,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_65804,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_65804,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_65804,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_65804,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_65804,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_6887,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,35,1090,4212,1
relative_position/sa_6887,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_6887,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_6887,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_6887,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_69550,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_69550,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_69550,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_69550,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_69550,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_69634,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,37,1092,4212,1
relative_position/sa_69634,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,37,1362,5292,1
relative_position/sa_69634,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,37,1362,5292,1
relative_position/sa_69634,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,37,1605,6264,1
relative_position/sa_69634,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,37,1605,6264,1
relative_position/sa_69962,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_69962,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_69962,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_69962,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_69962,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_71151,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_71151,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_71151,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_71151,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_71151,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_7228,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_7228,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_7228,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_7228,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_7228,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_7621,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_7621,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_7621,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_7621,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_7621,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_7626,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,36,1091,4212,1
relative_position/sa_7626,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_7626,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_7626,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_7626,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_77731,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_77731,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_77731,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_77731,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_77731,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_7826,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_7826,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_7826,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_7826,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_7826,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_78272,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_78272,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_78272,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_78272,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_78272,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_79349,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,36,1091,4212,1
relative_position/sa_79349,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_79349,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_79349,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_79349,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_79958,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_79958,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_79958,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_79958,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_79958,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_80084,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_80084,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_80084,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_80084,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_80084,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_83235,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_83235,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_83235,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_83235,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_83235,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_86732,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_86732,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_86732,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_86732,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_86732,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_87051,relative_position,original_only,0,True,False,A,2,3,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_87051,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_87051,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_87051,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_87051,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
